aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,category_name,merchant_id,category_id,delivery_cost,brand_name,model_number,display_price,ean,isbn,upc,mpn,parent_product_id,product_GTIN
https://www.awin1.com/pclick.php?p=25346533655&a=87679&m=361,"Sonos ONE Gen 2 Smart Home Speaker Colour: WHITE",25346533655,15334{1}91,https://www.advancedmp3players.co.uk/images/products/15334/13319/800x800/S1G2.jpg,"Please note this item is ordered on demand from our supplier and may take longer than our usual delivery times to arrive Sonos ONE Gen 2 Smart Home Speaker Play and control your music hands-free. Just ask. Sonos One blends great sound with Amazon Alexa the easy-to-use voice service for hands-free control of your music radio podcast and more. You can control your entire home through Sonos. Turn on lights adjust the temperature and more as with Sonos One you can control your smart home devices with your voice. There&#39;s no need to worry about privacy either. An illuminated LED indicator light makes sure you always know when your speaker&#39;s microphone is active. Or turned off. Sonos One is designed with extra security: the hard-wired LED connection ensures no one is listening when you want privacy. Ultimate flexibility Use Sonos One on its own pair two together for instant stereo sound add a Sub for deep bass or pair with your Beam Playbar or Playbase for epic home cinema surround sound. Sonos One wirelessly connects to Sonos speakers in additional rooms allowing you to expand your home sound system when you&#39;re ready. Premium sound Sonos One is backed by a pair of Class-D amplifiers and custom-built drivers meticulously tuned for rich room-filling sound owing to the speaker&rsquo;s unique acoustic architecture. Control Your Sonos There are many ways to control your Sonos system. With your voice the Sonos app AirPlay or the app for your favourite music service. With touch tap to turn up the volume. Swipe to skip a track. Mute the microphone for privacy. Play everything that matters to you. Sonos plays all the most popular streaming services on-demand Internet radio your favourite podcasts and audiobooks your go-to collection of downloads &mdash; whatever you love to listen to. 66 ...",Home,165.83,"Advanced MP3 Players","Audio Equipment",361,5,0.00,Sonos,S1G2-WHITE,GBP165.83,8717755775771,,,,,
https://www.awin1.com/pclick.php?p=25346533653&a=87679&m=361,"Sonos ONE Gen 2 Smart Home Speaker Colour: BLACK",25346533653,15334{1}1,https://www.advancedmp3players.co.uk/images/products/15334/13319/800x800/S1G2.jpg,"Please note this item is ordered on demand from our supplier and may take longer than our usual delivery times to arrive Sonos ONE Gen 2 Smart Home Speaker Play and control your music hands-free. Just ask. Sonos One blends great sound with Amazon Alexa the easy-to-use voice service for hands-free control of your music radio podcast and more. You can control your entire home through Sonos. Turn on lights adjust the temperature and more as with Sonos One you can control your smart home devices with your voice. There&#39;s no need to worry about privacy either. An illuminated LED indicator light makes sure you always know when your speaker&#39;s microphone is active. Or turned off. Sonos One is designed with extra security: the hard-wired LED connection ensures no one is listening when you want privacy. Ultimate flexibility Use Sonos One on its own pair two together for instant stereo sound add a Sub for deep bass or pair with your Beam Playbar or Playbase for epic home cinema surround sound. Sonos One wirelessly connects to Sonos speakers in additional rooms allowing you to expand your home sound system when you&#39;re ready. Premium sound Sonos One is backed by a pair of Class-D amplifiers and custom-built drivers meticulously tuned for rich room-filling sound owing to the speaker&rsquo;s unique acoustic architecture. Control Your Sonos There are many ways to control your Sonos system. With your voice the Sonos app AirPlay or the app for your favourite music service. With touch tap to turn up the volume. Swipe to skip a track. Mute the microphone for privacy. Play everything that matters to you. Sonos plays all the most popular streaming services on-demand Internet radio your favourite podcasts and audiobooks your go-to collection of downloads &mdash; whatever you love to listen to. 66 ...",Home,165.83,"Advanced MP3 Players","Audio Equipment",361,5,0.00,Sonos,S1G2-BLACK,GBP165.83,8717755775788,,,,,
https://www.awin1.com/pclick.php?p=30844284311&a=87679&m=361,"Sonos FIVE High-Fidelity Home Speaker Colour: BLACK",30844284311,3998{1}1,https://www.advancedmp3players.co.uk/images/products/3998/4473/800x800/sonos-zoneplayer-s5-wireless-music-system-3998.jpg,"Please note this item is ordered on demand from the supplier and may take longer than the usual 3 - 4 days to arrive. Experience vividly clear room-filling sound for music streaming vinyl and more. Enjoy control with the app and Apple AirPlay 2. A new look The updated design features new details and a monochromatic finish. Available in black or white. The latest technology Increased memory and processing power provide improved performance. Trueplay puts the speaker-tuning capability of the pros in the palm of your hands customising the sound of the speaker to the unique acoustics of the room. When positioned horizontally Five automatically separates the left and right channels for impressive stereo sound. Pair two speakers and each smartly adjusts to mono for more detailed stereo separation and an even wider soundstage. Connect your turntable CD player projector or other device directly to Five using the 3.5 mm jack. Sonos Radio HD is here Experience high-definition lossless audio quality for an endless stream of songs and enjoy music the way the artist would want you to hear it. Sonos Radio HD delivers 16-bit/44.1 kHz up to double the bitrate of standard streaming services. Discover stations curated by world-renowned artists featuring the music they love most and interviews you won't hear anywhere else. Get unrestricted access to our expanded catalog of original stations and listen based on genre decade artist or mood. Features Six Class-D digital amplifiers perfectly tuned to the speaker's acoustic architecture. Three midwoofers ensure faithful playback of vocal frequencies in addition to rich bass without distortion even at high volumes. Three tweeters including one centre tweeter and two precisely-angled side tweeters create a crisp high-frequency response. Phased array creates a wide stereo soundstage that directs sound to the left right and centre. Analogue line-in with 3.5 ...",Home,415.83,"Advanced MP3 Players","Audio Equipment",361,5,0.00,Sonos,SONOSFIVE-BLACK,GBP415.83,,,,,,
https://www.awin1.com/pclick.php?p=30844284313&a=87679&m=361,"Sonos FIVE High-Fidelity Home Speaker Colour: WHITE",30844284313,3998{1}91,https://www.advancedmp3players.co.uk/images/products/3998/4473/800x800/sonos-zoneplayer-s5-wireless-music-system-3998.jpg,"Please note this item is ordered on demand from the supplier and may take longer than the usual 3 - 4 days to arrive. Experience vividly clear room-filling sound for music streaming vinyl and more. Enjoy control with the app and Apple AirPlay 2. A new look The updated design features new details and a monochromatic finish. Available in black or white. The latest technology Increased memory and processing power provide improved performance. Trueplay puts the speaker-tuning capability of the pros in the palm of your hands customising the sound of the speaker to the unique acoustics of the room. When positioned horizontally Five automatically separates the left and right channels for impressive stereo sound. Pair two speakers and each smartly adjusts to mono for more detailed stereo separation and an even wider soundstage. Connect your turntable CD player projector or other device directly to Five using the 3.5 mm jack. Sonos Radio HD is here Experience high-definition lossless audio quality for an endless stream of songs and enjoy music the way the artist would want you to hear it. Sonos Radio HD delivers 16-bit/44.1 kHz up to double the bitrate of standard streaming services. Discover stations curated by world-renowned artists featuring the music they love most and interviews you won't hear anywhere else. Get unrestricted access to our expanded catalog of original stations and listen based on genre decade artist or mood. Features Six Class-D digital amplifiers perfectly tuned to the speaker's acoustic architecture. Three midwoofers ensure faithful playback of vocal frequencies in addition to rich bass without distortion even at high volumes. Three tweeters including one centre tweeter and two precisely-angled side tweeters create a crisp high-frequency response. Phased array creates a wide stereo soundstage that directs sound to the left right and centre. Analogue line-in with 3.5 ...",Home,415.83,"Advanced MP3 Players","Audio Equipment",361,5,0.00,Sonos,SONOSFIVE-WHITE,GBP415.83,,,,,,
https://www.awin1.com/pclick.php?p=21488943891&a=87679&m=361,"Audio Technica Headshell, 10 grams, black finish with gold contacts",21488943891,15195,https://www.advancedmp3players.co.uk/images/products/15195/12882/800x800/ATHS10BK.jpg,"Audio Technica Headshell 10 grams black finish with gold contacts The lightweight aluminium AT-HS10SV is a universal half-inch mount headshell for 4-pin turntable cartridges. Featuring an aluminium die-cast body the AT-HS10 is designed to keep vibration to the bare minimum. The finger lift is positioned near the front of the headshell to enable precise placement of the stylus onto the record. The headshell is equipped with gold-plated lead wires for lossless signal transmission and comes with mounting screws.",Turntables,20.83,"Advanced MP3 Players","Audio Equipment",361,5,2.69,"Audio Technica",ATHS10BK,GBP20.83,4961310132026,,,,,
https://www.awin1.com/pclick.php?p=25346533631&a=87679&m=361,"Audio Technica AT-LP120X Manual Direct-Drive Turntable (Analogue & USB)",25346533631,15357,https://www.advancedmp3players.co.uk/images/products/15357/13421/800x800/ATLP120X-BLACK.jpg,"Audio Technica AT-LP120X Manual Direct-Drive Turntable (Analogue &amp; USB) This update of the AT-LP120-USB turntable features a new DC servo direct-drive motor along with adjustable dynamic anti-skate control and selectable phono preamplifier. The fully manual turntable plays 33-1/3 45 and 78 RPM records and is equipped with a USB output that allows direct connection to your computer. Just download the free Mac- and PC-compatible Audacity recording software (or software of your choice) and start converting your records to digital audio files. But in addition to the USB output the turntable also comes with a detachable dual RCA output cable and is equipped with a built-in selectable phono preamp so you can connect directly to your home stereo whether it has a dedicated phono input or not. The turntable features an S-shaped tonearm with adjustable tracking force and an AT-HS6 universal &frac12;&quot;-mount headshell with an AT-VM95E Dual Magnet&trade; phono cartridge. Audio-Technica has been a leader in phono cartridge design for more than 50 years and that expertise shows in the versatile high-performance AT-VM95E cartridge which comes with a 0.3 x 0.7 mil elliptical stylus but is also compatible with any VM95 Series replacement stylus offering a wide choice of options for every budget and application. Additional features include a die-cast aluminium platter with felt mat; a start/stop button; selectable high-accuracy quartz-controlled pitch lock and pitch change slider control with +/-8% or +/-16% adjustment ranges; a stroboscopic platter with speed indicator; a removable plug-type stylus target light; external power supply; and a removable hinged dust cover.",Turntables,249.99,"Advanced MP3 Players","Audio Equipment",361,5,0.00,"Audio Technica",ATLP120X-BLACK,GBP249.99,4961310148775,,,,,
https://www.awin1.com/pclick.php?p=3539504879&a=87679&m=361,"FiiO AM2 AMP Module for X7",3539504879,14848,https://www.advancedmp3players.co.uk/images/products/14848/12040/800x800/AM2X7.jpg,"Fiio X7 AMP Module The AM2 is a replaceable/upgraded amplifier unit that you can use to change the sound quality of your FiiO X7 and is suitable for use with both earbuds and portable headphones. The output power of AM2 is similar to that of most high-resolution music players on the market (such as FiiO X3 and X5). Compared to the FiiO AM1 the AM2 module has a higher operating voltage. Utilizing the MUSES02 by MUSES - the audiophile semiconductor division of New Japan Radio Co. Ltd - for voltage amplification in combination with the BUF634 buffer - capable of ultra-high current drive (250mA) achieving ultra-low noise and distortion high resolution and fine sonic detail retrieval. Separate positive and negative pole power supplies are provided with two-level voltage regulation function corresponding to high and low gain modes effectively reducing power consumption and increasing playtime. Replacing the modules is extremely easy; simply using the Screwdriver that came with your X7 is merely a matter of undoing 2 screws to remove the AM1 and replace it with the AM2. *Although protection circuits are installed on the X7 it is still recommended to perform the module exchange when the X7 is turned off.* The FiiO AM2 unit comes in a metal protective box which will protect whichever amp you choose to store in there.","Amplifiers & DACs",74.99,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,FiiO,AM2X7,GBP74.99,6953175790112,,,,,
https://www.awin1.com/pclick.php?p=25346533697&a=87679&m=361,"Audirect Beam Portable USB DAC with USB A/USB C/Micro USB/Lightning Adapters (BLUE)",25346533697,15399,https://www.advancedmp3players.co.uk/images/products/15399/13563/800x800/AUDBEAM-BLUE.jpg,"Audirect Beam Portable USB DAC with USB A/USB C/Micro USB/Lightning Adapters (BLUE) A portable DAC/amp designed to pair with smartphones and other mobile devices the Audirect Beam is sure to kick your on-the-go listening experience up a notch. It uses the well-regarded ES9118 DAC chip and delivers 125 dB SNR and -114 dB THD+N: a level of performance sure to satisfy even the most demanding audio enthusiasts. SUPREME QUALITY Using the acclaimed ESS patented 32-bit HyperStream DAC architecture and Time Domain Jitter Eliminator the ES9118 delivers up to 125dB SNR and -114dB THD+N a performance level that will satisfy the most demanding audio enthusiasts. THD Compensation Minimize distortion from external PCB components and layout. MULTIPLE CONNECTIVITY OPTIONS Along with a Lightning cable for iPhones your Beam comes with a Type-C and a micro-USB cable for Androids and a USB-A cable for PCs. These high-quality cables will ensure a variety of usage options and compatibility with most devices. WIDE RANGE OF COMPATIBILITY PCM support: 16-32 bit 32-384 kHz; DSD support: DoP64 DoP128 native DSD64/128/256; Signal-to-noise ratio: +125 dB SNR + 120 dB DNR TECHNICAL SPECIFICATIONS Output power: -114dB TND+N 2Vrms | 600&Omega; -108dB THD+N 49mW | 32&Omega; 1.1Vrms up to 1.1Vrms Frequency response: 20-30000Hz (-0.15dB) Distortion: 0.0004% S/N ratio: +125dB SNR +120dB DNR Input supports PCM: PCM 16-32bit/32-384KHz Input supports DSD: DoP64/128 Native DSD64/128/256 I.R.: &lt; 1&Omega;","Amplifiers & DACs",74.99,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,Audirect,AUDBEAM-BLUE,GBP74.99,0708210363433,,708210363433,,,
https://www.awin1.com/pclick.php?p=27514735787&a=87679&m=361,"FiiO Q3 Amplifier",27514735787,15445,https://www.advancedmp3players.co.uk/images/products/15445/15603/800x800/FIIOQ3.jpg,"FiiO&rsquo;s new Q3 amp features the latest XMOS USB chip and is capable of decoding PCM up to 32bit / 768kHz and DSD up to DSD512 natively but the biggest attraction of the FiiO Q3 is the THX AAA amplifier module combined with the smooth AK4462 DAC chip. THX AAA Amplification FiiO Q3 uses the highly reputed THX AAA Amplifier Technology. Previously used for the replaceable amplification module for the Q5s FiiO this time they used it at the heart of their Q3. The fully balanced THX amp module has a patented feed-forward error correction topology paired with rigorous OP-Amp components. It helps the Q3 to achieve a powerful output capability. The Q3 also shows low distortion rich bass and an overall outstanding music experience. High-Performance Decoding Chipset The Q3 is equipped with the latest generation of XMOS USB signal receiver chip and high-performance AKM DAC chip the AK4462. It is capable of decoding PCM up to 32-Bit/768kHz and DSD up to DSD512 natively. The output with Q3 connected to a normal smartphone or PC is buttery smooth has powerful bass crisp detailing and lush vocals suiting different genres of music very well. Multiple Output Ports and Analog Potentiometer volume knob The FiiO Q3 is catering for all your needs with its three headphone outputs. It features 4.4mm and 2.5mm fully balanced output ports as well as a 3.5mm single-ended port. Among professional audio products nothing adjust volume better than an analogue potentiometer volume knob. When combined with ADC curve reconstruction traditional problems with analogue volume knobs like low-volume channel imbalance are effectively eliminated &ndash; so that you can quickly and accurately change to your desired volume. RGB Indicator Gain Switches and more The RBG indicator on the volume knob is a nice design feature and allows you to easily ...","Amplifiers & DACs",124.99,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,FiiO,FIIOQ3,GBP124.99,6953175750062,,,,,
https://www.awin1.com/pclick.php?p=30844284309&a=87679&m=361,"FiiO Q1ii (2nd Gen) DAC and Headphone Amplifier",30844284309,15138,https://www.advancedmp3players.co.uk/images/products/15138/12720/800x800/FIIOQ1II.jpg,"The FiiO Q1ii is a portable DAC/Amp. An MFi certified model it has been created with iOS devices in mind and has native DSD decoding. Design The Q1ii utilizes the professional AK4452 DAC chip and supports up to 384kHz/32bit for PCM format and native DSD up to DSD256. The Q1ii is also Hi-Res Audio Certified. There are dual crystal oscillators for faithful audio decoding as well as dual headphone outputs which both support standard 3.5mm and balanced 2.5mm headphones. Power The power output of the Q1ii is 75mW (PO/32 ohm) and 200mW (BAL/32 ohm) and has a 20 hour battery life.","Amplifiers & DACs",74.17,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,FiiO,FIIOQ1II,GBP74.17,6953175750024,,,,,
https://www.awin1.com/pclick.php?p=31677968111&a=87679&m=361,"Fiio K5 PRO Desktop Headphone Amplifier & DAC - NEW ESS DAC EDITION",31677968111,15400,https://www.advancedmp3players.co.uk/images/products/15400/13567/800x800/FIIOK5PRO.jpg,"NEW FOR 2022: FIIO K5 PRO ESS EDITION FEATURING AN ESS ES9038Q2M DAC REPLACING THE AKM DAC INCLUDED IN THE EARLIER VERSION FiiO&rsquo;s K5 Pro acts as a bridge allowing your computer speakers and headphones to work together to truly experience eerily realistic details. The classic lives on with a stronger decoding In the K5 Pro clock management is improved and overall decoding performance is excellent. This is due to the XMOS XUF208 decoding chip with an all-new clock matching management system with unprecedented capabilities that supports decoding up to a sample rate of 768kHz and hardware native DSD decoding. Coaxial and digital input No matter what audio equipment you use digital audio inherently has advantages in integrity and fidelity of signals transmitted. The K5 Pro allows you to take advantage of digital audio with optical and coaxial inputs supporting up to 192kHz inputs convenient for connecting various music players and digital interfaces. Next generation DAC The K5 Pro archives new heights in sound quality thanks to the high-performance ESS ES9038Q2M DAC. With the left and right audio channels being independently handled and fully differential audio output the K5Pro has such a high level of resolution you will be hearing details you never noticed before. Specially designed audio architecture When it comes to amplification the K5 Pro is no slouch. The K5 Pro has generous space to fit and package the necessary components for exceptional analogue amplification and packs a four-level audio circuit capable of providing extraordinary audio fidelity in its class: second order LPF + analogue volume adjustment + voltage amplification + current drive. Each part of the amplification circuit works perfectly together in harmony for excellent dynamic range and higher resolution of sound. Utterly precise volume control The NJRC NW1195A analogue volume adjustment chip features an ultra-low output ...","Amplifiers & DACs",124.99,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,FiiO,FIIOK5PRO,GBP124.99,6953175710172,,,,,
https://www.awin1.com/pclick.php?p=3551679439&a=87679&m=361,"AudioQuest Dragonfly RED USB DAC",3551679439,14856,https://www.advancedmp3players.co.uk/images/products/14856/12052/800x800/DRAGONFLYRED.jpg,"The DragonFly Red uses the highest quality DAC (Digital to Analogue Convertor) ever used in a DragonFly giving true audiophile sound quality. The 32-bit ESS 9016 chip is more usually found in high-end hi-fi equipment and boasts an astonishing signal to noise ratio making it sound more precise and detailed than the DragonFly Black. Rather than using the Black&#39;s analogue volume control it also deploys bit-perfect digital volume. This reduces distortion still further delivering an &#39;inky&#39; black silence when the music demands. Lower power consumption With lower power consumption than previous DragonFlys the DragonFly Red is suitable for use with smartphones and tablets without undue battery use. Simply fit a USB adaptor to suit your device and connect up to an Apple or Android smartphone or tablet for a massive improvement in sound quality. Powers Demanding headphones With a boost in output from 1.2V to 2.1V the Red is far better at driving difficult headphones than the Black version. If you use larger headphones with more powerful magnets such as the Grado range or AudioQuest&#39;s own Nighthawks then the Red model is ideal. The higher output gives effortless dynamics a powerful bass and ability to make the music &#39;come to life&#39;. Small package big sound Although tiny the DragonFly is every bit as impressive as many full-size DACs. Asynchronous transfer and twin clocks ensure perfectly timed and controlled digital information enters the DAC for a highly accurate and precise sound quality. Compared to a computer/smartphone/tablet&#39;s headphone output you&#39;ll notice a more dynamic sound with more detail and openness. In essence the sound will simply be more life-like. Upgrade the Sound of Your Mac PC or Laptop Whether you listen to music on your smartphone tablet Mac PC or laptop the audio quality can easily be improved. Whether you use headphones ...","Amplifiers & DACs",165.83,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,Audioquest,DRAGONFLYRED,GBP165.83,092592050532,,,,,
https://www.awin1.com/pclick.php?p=25346533693&a=87679&m=361,"AudioQuest Dragonfly Cobalt USB DAC + Preamp + Headphone Amp",25346533693,15374,https://www.advancedmp3players.co.uk/images/products/15374/13472/800x800/DRAGONFLYCOBALT.jpg,"Meet Cobalt: The Most Beautiful-Sounding DragonFly Yet! DragonFly Cobalt AudioQuest&rsquo;s new flagship DAC takes what music lovers around the world have come to expect from the multi-award-winning DragonFly family&mdash;naturally beautiful seductive sound&mdash;and strips away fuzz and fog that weren&#39;t even noticeable until Cobalt removed them. How is this possible? Like the critically acclaimed DragonFly Red Cobalt has the robust 2.1-volt output to drive almost any headphone uses a bit-perfect digital volume control for outstanding signal-to-noise ratio enables seamless compatibility with Apple and Android devices and is an exceptionally competent and affordable MQA Renderer. Cobalt&#39;s precedent-setting performance is made possible by multiple significant upgrades: New more advanced ESS ES9038Q2M DAC chip with a minimum-phase slow roll-off filter for more natural sound. Microchip&#39;s superb PIC32MX274 microprocessor draws less current and increases processing speed by 33%. Improved power-supply filtering that specifically increases immunity to WiFi Bluetooth and cellular noise. Includes AudioQuest&rsquo;s new DragonTail USB-A (female) to USB-C (male) adaptor to easily accommodate the increasing number of electronic devices that feature USB-C ports. Contoured enclosure measures just 2.26&rdquo; x 0.73&rdquo; x 0.47&rdquo; (57.5mm x 18.6mm x 11.9mm) making the latest DragonFly 10% smaller than its predecessors. AudioQuest Gordon Rankin: A Beautiful Partnership Like all previous DragonFly models Cobalt uses Gordon Rankin&#39;s precedent-setting StreamLength&reg; asynchronous-transfer USB code. Further in Gordon&#39;s monoClock&reg; technology a single ultra-low-jitter clock generated from the ESS ES9038Q2M DAC chip runs the ESS chip functions as well as all microcontroller functions. This superior clock enables DragonFly Cobalt to provide greater resolution and clarity than DACs with multiple clocks. Killing the Noise In Cobalt AudioQuest have taken what they&#39;ve learned from their recent research and development in noise dissipation to employ power-supply filtering specifically designed to dramatically reduce the increasingly prevalent noise from WiFi Bluetooth and cellular signals. Successfully combating this noise is ...","Amplifiers & DACs",224.17,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,Audioquest,DRAGONFLYCOBALT,GBP224.17,092592098398,,,,,
https://www.awin1.com/pclick.php?p=3551679437&a=87679&m=361,"AudioQuest Dragonfly BLACK USB DAC",3551679437,14857,https://www.advancedmp3players.co.uk/images/products/14857/12054/800x800/DRAGONFLYBLACK.jpg,"AudioQuest Dragonfly BLACK USB DAC DragonFly Black is a USB digital-to-analogue converter (DAC) designed to deliver cleaner clearer more naturally beautiful sound from any computer smartphone or tablet. DragonFly Black&#39;s unique design allows for playback of any file type regardless of resolution. Natively DragonFly Black is capable of decoding 24-bit/96kHz data. DragonFly Black represents the culmination of several new and exciting achievements Over the better part of three years AudioQuest and acclaimed engineer Gordon Rankin have been tirelessly developing sophisticated software solutions that have allowed us to implement a new high-performance class of USB microcontrollers. We have chosen to work with Microchip a leading provider of microcontroller and analogue semiconductors. With exceedingly low power consumption and extremely low-noise power supplies the Microchip microcontrollers achieve unprecedented levels of efficiency and signal-to-noise ratio regardless of bit- or sample rate. While DragonFly versions 1.0 and 1.2 achieved new standards of performance and portability in the high-fidelity audio world many of our customers have longed for a similar product that could be reliably used with their handheld mobile devices. Previously DragonFly&#39;s power consumption limited its compatibility to Mac and Windows laptops and PCs. Now with our developments in the field of microcontrollers we are able to improve DragonFly&#39;s performance while also offering compatibility with handheld Apple Mobile and Android devices. Improved performance and greater versatility! DragonFly Black employs a unique clock system called a Hybrid-PLL. While not discrete the Hybrid-PLL performs equal to or better than many discrete clock systems at a fraction of their cost. This has allowed us to devote resources to more sophisticated components elsewhere.","Amplifiers & DACs",82.50,"Advanced MP3 Players","Amplifiers & Receivers",361,10,0.00,Audioquest,DRAGONFLYBLACK,GBP82.50,092592048188,,,,,
https://www.awin1.com/pclick.php?p=21351545283&a=87679&m=361,"MEE Audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Colour: BLUE",21351545283,15173{1}2,https://www.advancedmp3players.co.uk/images/products/15173/12815/800x800/X7.jpg,"MEE Audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones With its lightweight construction and advanced wireless functionality the X7 eliminates the distraction of wires during workouts to deliver unparalleled freedom of movement. LOCKED-IN FIT FOR EVERY BEAT Flex-wire ear hooks conform perfectly to your ears providing the most secure fit for any activity while the removable cord cinch eliminates cable slack removing the distraction of bouncing wires. SWEAT-RESISTANT DESIGN State of the art splash-proof Nano-coating provides protection from damage due to sweat and moisture. ADVANCED BLUETOOTH AUDIO Bluetooth 4.1 audio technology delivers rich sound with deep enhanced bass for a high-energy workout experience. Multipoint functionality lets you manage calls and media from two different Bluetooth devices simultaneously. Seamlessly take phone calls adjust volume and control media playback with the built-in microphone and intuitive 3-button remote. ALL-DAY WIRELESS FREEDOM 7.5 hours of battery life and a real-time battery indicator on Apple iOS devices mean you never run out of power during a workout.","Headphones & Earphones",41.66,"Advanced MP3 Players",Headphones,361,22,0.00,MEElectronics,X7-BLBK,GBP41.66,616312615896,,,,,
https://www.awin1.com/pclick.php?p=21351545285&a=87679&m=361,"MEE Audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Colour: RED",21351545285,15173{1}82,https://www.advancedmp3players.co.uk/images/products/15173/12815/800x800/X7.jpg,"MEE Audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones With its lightweight construction and advanced wireless functionality the X7 eliminates the distraction of wires during workouts to deliver unparalleled freedom of movement. LOCKED-IN FIT FOR EVERY BEAT Flex-wire ear hooks conform perfectly to your ears providing the most secure fit for any activity while the removable cord cinch eliminates cable slack removing the distraction of bouncing wires. SWEAT-RESISTANT DESIGN State of the art splash-proof Nano-coating provides protection from damage due to sweat and moisture. ADVANCED BLUETOOTH AUDIO Bluetooth 4.1 audio technology delivers rich sound with deep enhanced bass for a high-energy workout experience. Multipoint functionality lets you manage calls and media from two different Bluetooth devices simultaneously. Seamlessly take phone calls adjust volume and control media playback with the built-in microphone and intuitive 3-button remote. ALL-DAY WIRELESS FREEDOM 7.5 hours of battery life and a real-time battery indicator on Apple iOS devices mean you never run out of power during a workout.","Headphones & Earphones",41.66,"Advanced MP3 Players",Headphones,361,22,0.00,MEElectronics,X7-RDBK,GBP41.66,616312615889,,,,,
https://www.awin1.com/pclick.php?p=25346533619&a=87679&m=361,"Dunu DK-4001 Hi-Res 5 Driver Hybrid Earphones",25346533619,15314,https://www.advancedmp3players.co.uk/images/products/15314/13243/800x800/DK4001.jpg,"Uncompromising Audio Superiority The DK4001 hybrid configuration of a dynamic and balanced armature driver has been carefully engineered with premium precision-machined parts to account for the bass control and to ensure an excellent listening experience. Hi-Res 5-Driver Hybrid Earphone The construction of high performance 13mm Beryllium Diaphragm Dynamic Driver and 4 Knowles high/extreme frequency balanced armature drivers generate precise performance at all frequency. Zirconium Alloy Housing Precision machined Zirconium Alloy housing effectively suppresses harmonics to achieve remarkable acoustic performance. The housing widely reduces the weight while increasing the durability by being 3 time stronger than the stainless steel. It also features wear resistance and anti-corrosion enhancement. Introducing A.C.I.S. With the high-performance Beryllium Driver and the patented A.C.I.S. system a spiral designed pathway to improve bass controls the All-New DUNU DK4001 is able to deliver impactful bass with depth in bass extension and promote the music engagement. Embracing the challenges to create all kinds of possibilities has always been DUNU&rsquo;s goal. Furutech OCC/Silver Mixed Cable The DK4001 features high purity Furutech OCC/Silver mixed cable. The configuration of quality cable and additional OCC wrapped shielding layer delivers cleaner and higher fidelity sound by minimizing the distortion and blocking out the electromagnetic interference. DUNU Quick Switching Connectors Patented quick switching connectors 4 connectors in total (3.5mm stereo 2.5mm balanced 4.4mm balanced and 3.5mm Pro) attached. Each are easily changeable with the autolock feature which provides audiophiles with the convenience of switching from one device to another. Catch-Hold MMCX Connector Patented MMCX connector utilizes the hollow cylinder design to lock the earphones and effectively improve the connectivity. Together with the standard MMCX jack it ensures wide compatibility and increases the service life. Ergonomic Driven Design Effectively using the lightweight characteristics of Zirconium Alloy and ergonomic friendly design the DK4001 is designed for superior comfort ...","Headphones & Earphones",624.17,"Advanced MP3 Players",Headphones,361,22,0.00,DUNU,DK4001,GBP624.17,6954587300340,,,,,
https://www.awin1.com/pclick.php?p=25346533649&a=87679&m=361,"MX3 - BLACK",25346533649,15366{1}881,https://www.advancedmp3players.co.uk/images/products/15366/13456/800x800/MXPRO.jpg,"Designed for the Stage Built for the Road Engineered for real-world reliability the MX PRO monitors feature a sweat-resistant design and detachable replaceable cables. Superior fit &amp; comfort Designed for extended listening sessions the MX PRO monitors utilize flexible over-the-ear memory wire providing a secure fit for all ears and eliminating the need to re-adjust your earphones. Sound-isolating design The sealed in-ear design and included Comply&trade; T-Series memory foam eartips reduce outside noise enabling safer listening volumes. Headset cable with mic &amp; remote The included headset cable features a built-in microphone and remote letting you seamlessly take calls and control media playback with phones and tablets. Select the MX PRO model that is right for you MX1 PRO dynamic driver The MX1 PRO utilizes a single full-range moving coil driver tuned for balanced audio performance with added low-end punch making it suitable for a wide range of applications. MX2 PRO hybrid dual-driver An upgraded version of our M7 PRO drummers&rsquo; monitors the MX2 PRO retains a similarly bass-heavy sound tuning with clearer mids and highs ideal for anyone seeking a solid bass response while still having good clarity in the mix. MX3 PRO hybrid triple-driver Our first-ever 3-driver monitor the MX3 PRO uses a hybrid driver setup similar to that of the MX2 PRO but with an additional dedicated midrange driver providing a crisp and clear sound with a focus on the mids MX4 PRO hybrid quad-driver The flagship of our MX PRO series the MX4 PRO utilizes a balanced sound tuning and the resolution of four drivers to provide the ultimate in high-fidelity reference sound for stage and studio.","Headphones & Earphones",99.99,"Advanced MP3 Players",Headphones,361,22,0.00,MEElectronics,MX3PRO-BK,GBP99.99,,,,,,
